25.168618289371103|2000
24.54709333117202|3000
24.54709333117202|4000
24.377106139056476|5000
23.4783792295185|6000
23.102649735508333|7000
22.3728756030689|8000
22.3728756030689|9000
21.83730610486539|10000
21.61353630276275|11000
20.926230080770438|12000
20.926230080770438|13000
20.532970585994114|14000
19.81722193107442|15000
19.81722193107442|16000
19.675899949517206|17000
19.410760729245325|18000
19.38297536861898|19000
19.047060624107267|20000
18.780906708117275|21000
18.751286016275056|22000
18.534250804962518|23000
18.239736263853597|24000
17.9008279264137|25000
17.66771503797949|26000
17.66771503797949|27000
17.50129448550855|28000
17.289082808591047|29000
17.129368589160013|30000
17.024305741932867|31000
16.302382063476973|32000
16.273132886218164|33000
16.273132886218164|34000
15.496168677790191|35000
15.496168677790191|36000
15.492954943245463|37000
15.395119244294017|38000
15.395119244294017|39000
15.395119244294017|40000
15.161839238093517|41000
14.481346970882141|42000
14.248983483572005|43000
14.248983483572005|44000
14.248983483572005|45000
14.207783829278199|46000
14.035815694088205|47000
14.035815694088205|48000
14.035815694088205|49000
13.822758433123175|50000
13.729814419382226|51000
13.729814419382226|52000
13.666023770529906|53000
13.666023770529906|54000
13.666023770529906|55000
13.339472351013278|56000
13.339472351013278|57000
13.339472351013278|58000
13.25826109394704|59000
13.196401111136892|60000
13.196401111136892|61000
13.066813781770398|62000
13.066813781770398|63000
13.066813781770398|64000
13.066813781770398|65000
12.79452459227305|66000
12.79452459227305|67000
12.79452459227305|68000
12.79452459227305|69000
12.79452459227305|70000
12.79452459227305|71000
12.688722755919711|72000
12.578107019883602|73000
12.578107019883602|74000
12.421421108082678|75000
12.421421108082678|76000
12.39565612098937|77000
12.39565612098937|78000
12.39565612098937|79000
12.377657121626301|80000
12.12958948383258|81000
12.12958948383258|82000
12.12958948383258|83000
12.12958948383258|84000
12.018396384128977|85000
12.018396384128977|86000
12.018396384128977|87000
12.018396384128977|88000
12.018396384128977|89000
11.96955561326146|90000
11.96955561326146|91000
11.96955561326146|92000
11.945884935918484|93000
11.945884935918484|94000
11.895413876545197|95000
11.895413876545197|96000
11.752635869146067|97000
11.752635869146067|98000
11.752635869146067|99000
11.752635869146067|100000
11.752635869146067|101000
11.735380005974076|102000
11.735380005974076|103000
11.735380005974076|104000
11.66503305541462|105000
11.658255526300396|106000
11.658255526300396|107000
11.658255526300396|108000
11.658255526300396|109000
11.658255526300396|110000
11.658255526300396|111000
11.612803468891112|112000
11.52225504801549|113000
11.52225504801549|114000
11.52225504801549|115000
11.52225504801549|116000
11.52225504801549|117000
11.493067363884771|118000
11.334775639901315|119000
11.334775639901315|120000
11.334775639901315|121000
11.334775639901315|122000
11.334775639901315|123000
11.334775639901315|124000
11.334775639901315|125000
11.334775639901315|126000
11.334775639901315|127000
11.325578589137644|128000
11.31355422775571|129000
11.31355422775571|130000
11.31355422775571|131000
11.187618335842682|132000
11.187618335842682|133000
11.187618335842682|134000
11.187618335842682|135000
11.187618335842682|136000
11.187618335842682|137000
11.187618335842682|138000
11.187618335842682|139000
11.187618335842682|140000
11.187618335842682|141000
11.185637063138858|142000
11.185637063138858|143000
11.166396923697077|144000
11.166396923697077|145000
11.166396923697077|146000
